0.8095815, 0.776966, -0.4224619
0.8121984, 0.74476, -0.4009442
0.804745, 0.7372763, -0.4091672
0.7995988, 0.7416749, -0.414793
0.7826675, 0.767718, -0.3765357
0.6822412, 0.7877533, -0.3348973
0.6721442, 0.7869594, -0.3623331
0.6589367, 0.7919209, -0.4021711
0.729974, 0.7710653, -0.4006171
0.729974, 0.7710653, -0.4006171
0.7230732, 0.8271603, -0.4187475
0.7230732, 0.8271603, -0.4187475
0.6127523, 0.9852436, -0.469693
0.564638, 1.022522, -0.4751791
0.5190328, 1.069413, -0.4814413
0.4956727, 1.095068, -0.4909717
0.4720041, 1.115691, -0.4834325
0.4621508, 1.112024, -0.4592249
0.4479907, 1.109215, -0.4537581
0.4453067, 1.104795, -0.4456157
0.4460261, 1.098622, -0.4425518
0.4493979, 1.080722, -0.4359757
0.4573302, 1.072837, -0.4337426
0.4636996, 1.070953, -0.4318255
0.458921, 1.063337, -0.4269941
0.4534162, 1.058641, -0.4233384
0.4519365, 1.054083, -0.4157475
0.4457728, 1.051729, -0.4147598
0.4335264, 1.050941, -0.4218149
0.4326612, 1.050899, -0.4269568
0.4290718, 1.048182, -0.4249328
0.4255303, 1.045665, -0.4242339
0.4163274, 1.043867, -0.4305154
0.4223243, 1.03959, -0.4167293
0.4188222, 1.039037, -0.4185792
0.4153486, 1.036652, -0.4211208
0.4168673, 1.032934, -0.4246962
0.4194148, 1.030975, -0.4271294
0.4243069, 1.027741, -0.4324087
0.4247954, 1.024405, -0.4351108
0.4246582, 1.02362, -0.444801
0.4274634, 1.023296, -0.4388112
0.4275057, 1.02171, -0.4328788
0.4269625, 1.022009, -0.4329667
0.4202887, 1.020464, -0.4339151
0.4201662, 1.021678, -0.4335258
0.4210912, 1.020936, -0.4324173
0.4205458, 1.018446, -0.4326498
0.4252927, 0.994745, -0.4510665
0.4212854, 0.9950476, -0.4546288
0.4237569, 0.9972163, -0.4592084
0.4243196, 0.9958337, -0.4605346
0.4238662, 0.9966256, -0.4608274
0.4239403, 0.9975899, -0.4599245
0.4227393, 0.9994366, -0.4574269
0.4221382, 0.9988174, -0.457763
0.4214798, 0.9991994, -0.4572589
0.4209044, 1.001617, -0.4549525
0.4219956, 1.038768, -0.4298003
