0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0.2749573, 0.9548523, -0.3953093
0.3321115, 1.023897, -0.3739344
0.3465242, 1.044777, -0.3390476
0.352153, 1.05721, -0.3279566
0.3532872, 1.053355, -0.328127
0.3667309, 1.045223, -0.332938
0.3759733, 1.019772, -0.3316303
0.377596, 1.006551, -0.3324935
0.3781298, 0.9957519, -0.3284815
0.374708, 0.9909989, -0.331491
0.3766295, 0.9899392, -0.3333794
0.3703008, 0.9879523, -0.326154
0.3693146, 0.9843355, -0.3187296
0.3719384, 0.9963272, -0.3204
0.372437, 1.008565, -0.3246786
0.3539196, 1.019272, -0.3335207
0.3510993, 1.020797, -0.3344036
0.3448164, 1.022806, -0.3323144
0.3433118, 1.023498, -0.3331489
0.3422945, 1.024963, -0.3328546
0.3405016, 1.025134, -0.3347084
0.3397239, 1.025428, -0.3351263
0.3397465, 1.025518, -0.3314099
0.3404231, 1.0261, -0.3309678
0.3393926, 1.026352, -0.3290305
0.3387013, 1.025297, -0.3269444
0.3393321, 1.024924, -0.3260016
0.3384294, 1.025729, -0.32469
0.3380863, 1.025835, -0.3246641
0.3387898, 1.02556, -0.3242361
0.3392021, 1.026031, -0.3243331
0.3382842, 1.02555, -0.3239849
0.3376382, 1.025467, -0.3241901
0.3381953, 1.025052, -0.324513
0.3382751, 1.02523, -0.3245061
0.3390027, 1.025251, -0.3248298
0.3405201, 1.025167, -0.3252883
0.3418249, 1.025227, -0.3252676
0.3425261, 1.025712, -0.3254497
0.3425362, 1.025454, -0.3257579
0.3439493, 1.025682, -0.3260481
0.3443236, 1.025316, -0.325703
0.3440069, 1.025741, -0.3257878
0.3441026, 1.026478, -0.3248506
0.3448171, 1.02632, -0.3242955
0.3460316, 1.026941, -0.3237159
0.3465418, 1.026438, -0.3238047
0.3464452, 1.026574, -0.3236438
0.3461871, 1.026763, -0.3239266
0.3470132, 1.026612, -0.325175
0.3471077, 1.026636, -0.3248283
0.3474544, 1.026513, -0.3250881
0.3464313, 1.026628, -0.3268579
0.3462551, 1.026118, -0.3262079
