0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0.2568502, 0.9158288, -0.5176628
0.2990685, 0.9028029, -0.4211396
0.3241121, 0.9213694, -0.3885044
0.3265547, 0.932185, -0.3730118
0.326176, 0.9289591, -0.3739077
0.3304577, 0.9220758, -0.3716101
0.3313223, 0.8985933, -0.3671095
0.3296609, 0.8869119, -0.3680183
0.3264701, 0.8801856, -0.3707025
0.3240266, 0.8756408, -0.3742813
0.3244551, 0.8739625, -0.3714614
0.3239726, 0.8734791, -0.3634806
0.3225072, 0.8774889, -0.3565803
0.323214, 0.8945059, -0.3528007
0.3240401, 0.9115239, -0.3557382
0.3286012, 0.918061, -0.3585603
0.3361814, 0.9183949, -0.3578901
0.336522, 0.918597, -0.3570315
0.3370123, 0.9197916, -0.3586062
0.3375036, 0.922014, -0.3589495
0.3371003, 0.9220713, -0.3618738
0.3375354, 0.9220964, -0.3578925
0.3375824, 0.9221406, -0.3507791
0.3367127, 0.9220508, -0.3504893
0.3358734, 0.9217714, -0.3509998
0.3365079, 0.9212034, -0.3507276
0.3379039, 0.9215171, -0.3508016
0.3385002, 0.9211208, -0.3506039
0.3380576, 0.9207754, -0.3509973
0.3383621, 0.9204031, -0.3517603
0.3386219, 0.9211389, -0.3517663
0.3378495, 0.9204766, -0.3511776
0.3370753, 0.9200637, -0.351143
0.3372398, 0.920159, -0.3512465
0.3369713, 0.9200115, -0.3515106
0.3366658, 0.9201595, -0.3527969
0.3374664, 0.9203993, -0.3534249
0.3374897, 0.9210363, -0.3537189
0.3370786, 0.9216568, -0.3541706
0.3370052, 0.9215093, -0.3548459
0.3383393, 0.9219085, -0.3556667
0.3393173, 0.9217051, -0.3553764
0.3396744, 0.9217247, -0.3553983
0.3400861, 0.9220383, -0.3554192
0.3405571, 0.9219333, -0.3561373
0.3411768, 0.9227083, -0.35565
0.341152, 0.9224598, -0.3554178
0.3409031, 0.9222027, -0.3552415
0.3406597, 0.9221689, -0.3556629
0.34123, 0.9230086, -0.3562781
0.3417744, 0.9229246, -0.3565641
