0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0.3061571, 0.9659823, -0.3794584
0.3564106, 1.043216, -0.3698206
0.3759294, 1.061313, -0.3303154
0.3869182, 1.071351, -0.3210913
0.3883526, 1.067604, -0.3224788
0.3975291, 1.061212, -0.3293299
0.4052128, 1.032065, -0.3228029
0.4065611, 1.018679, -0.3238653
0.4068716, 1.007802, -0.3197849
0.4034356, 1.003872, -0.3239894
0.4047214, 1.007428, -0.3429872
0.4059919, 1.004276, -0.3409761
0.4040037, 0.9943784, -0.3286273
0.4004805, 0.998565, -0.323472
0.3982671, 1.005413, -0.3250844
0.3888089, 1.009596, -0.3286899
0.3852348, 1.018465, -0.33346
0.3810202, 1.018929, -0.3269307
0.3815857, 1.01701, -0.3255641
0.3814486, 1.018603, -0.3257608
0.3752405, 1.021024, -0.3385749
0.3748937, 1.024118, -0.3402844
0.3743533, 1.023794, -0.3373061
0.375195, 1.024033, -0.337467
0.3746128, 1.023836, -0.3358796
0.3733907, 1.023276, -0.3332935
0.3735763, 1.024115, -0.3326886
0.3738607, 1.026172, -0.3309873
0.3738347, 1.026281, -0.3303013
0.3752987, 1.02556, -0.3285436
0.374625, 1.026016, -0.3299707
0.3739448, 1.025206, -0.3297979
0.3738183, 1.024618, -0.3295339
0.3738535, 1.023268, -0.3300147
0.3738647, 1.023755, -0.3305721
0.3778676, 1.021128, -0.320775
0.3788253, 1.020344, -0.3212525
0.3802946, 1.020756, -0.3203103
0.380769, 1.020674, -0.3212302
0.3810619, 1.020135, -0.3203518
0.3824427, 1.020805, -0.3210492
0.3828719, 1.020527, -0.320812
0.3828327, 1.02062, -0.3207067
0.3833953, 1.02215, -0.3196172
0.3844879, 1.022154, -0.3188986
0.3854038, 1.021942, -0.3195593
0.385706, 1.021531, -0.319378
0.3855631, 1.022132, -0.3190005
0.3853365, 1.021825, -0.3193538
0.3858202, 1.020618, -0.3199166
0.386263, 1.020485, -0.32008
0.3874528, 1.020207, -0.3193963
0.3869962, 1.020637, -0.3184704
0.3869089, 1.020148, -0.318532
