0.32, 0, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.32, 0.03, -1
0.4866789, 0.9869608, -0.4906113
0.4992543, 0.8299468, -0.3795327
0.5306777, 0.8422169, -0.3540675
0.511152, 0.8283283, -0.3401656
0.513941, 0.8637723, -0.3902931
0.4860607, 0.9810546, -0.4514107
0.4860607, 0.9810546, -0.4514107
0.4816402, 1.025073, -0.4706441
0.4816402, 1.025073, -0.4706441
0.4816402, 1.025073, -0.4706441
0.4816402, 1.025073, -0.4706441
0.4816402, 1.025073, -0.4706441
0.4816402, 1.025073, -0.4706441
0.4816402, 1.025073, -0.4706441
0.3227766, 1.077388, -0.5277331
0.3303817, 1.065857, -0.5303848
0.3409516, 1.073814, -0.5547692
0.3290965, 1.093898, -0.5747296
0.3087133, 1.083301, -0.5545847
0.300102, 1.07481, -0.5399225
0.300102, 1.07481, -0.5399225
0.3229434, 1.082607, -0.5370466
0.3325247, 1.069946, -0.5502047
0.3325247, 1.069946, -0.5502047
0.3325247, 1.069946, -0.5502047
0.3325247, 1.069946, -0.5502047
0.4282451, 1.085821, -0.5629387
0.6481424, 0.9330028, -0.456526
0.6531216, 0.8450816, -0.371811
0.6395794, 0.8474945, -0.3998588
0.6116357, 0.8500316, -0.4271808
0.535291, 0.906463, -0.5401061
0.5536481, 0.9153627, -0.5548642
0.5536481, 0.9153627, -0.5548642
0.5536481, 0.9153627, -0.5548642
0.5642227, 0.9320353, -0.598093
0.5642227, 0.9320353, -0.598093
0.4629202, 0.9828391, -0.6413882
0.4629202, 0.9828391, -0.6413882
0.4629202, 0.9828391, -0.6413882
0.3613697, 0.8979285, -0.4982823
0.3643431, 0.8711236, -0.4664416
0.380224, 0.8721031, -0.5035568
0.3957528, 0.861906, -0.5239205
0.4053347, 0.8398537, -0.4906647
0.4222848, 0.7966427, -0.4489828
0.4222848, 0.7966427, -0.4489828
0.4222848, 0.7966427, -0.4489828
0.4222848, 0.7966427, -0.4489828
0.4222848, 0.7966427, -0.4489828
0.4222848, 0.7966427, -0.4489828
0.4222848, 0.7966427, -0.4489828
0.4222848, 0.7966427, -0.4489828
0.4222848, 0.7966427, -0.4489828
0.4222848, 0.7966427, -0.4489828
0.4222848, 0.7966427, -0.4489828
0.4222848, 0.7966427, -0.4489828
0.4004798, 0.8904332, -0.5384744
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.3911792, 0.8762267, -0.520695
0.4192528, 0.8058991, -0.4332501
0.3959307, 0.8912209, -0.5176232
0.3932303, 0.8881304, -0.4994383
0.3924994, 0.8886319, -0.4984112
0.3924994, 0.8886319, -0.4984112
0.404838, 0.8913938, -0.5036824
0.4049502, 0.9119463, -0.5235783
0.4005053, 0.8871121, -0.5234164
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4010047, 0.8760216, -0.5095509
0.4170489, 0.8811845, -0.4885112
0.4174612, 0.9001144, -0.5217787
0.4098619, 0.8780735, -0.5046794
0.4098619, 0.8780735, -0.5046794
0.4098619, 0.8780735, -0.5046794
0.4098619, 0.8780735, -0.5046794
0.4098619, 0.8780735, -0.5046794
0.4098619, 0.8780735, -0.5046794
0.4098619, 0.8780735, -0.5046794
0.4098619, 0.8780735, -0.5046794
0.4098619, 0.8780735, -0.5046794
0.4098619, 0.8780735, -0.5046794
0.6011356, 0.9852331, -0.5687494
0.7373309, 0.9139987, -0.493975
0.7371046, 0.8750615, -0.4825946
0.7371046, 0.8750615, -0.4825946
0.8152457, 0.8406748, -0.4507098
0.8261352, 0.8421851, -0.4296507
0.9125673, 0.8681175, -0.3879899
0.8871955, 0.8637645, -0.4169654
0.8187041, 0.8740292, -0.4520524
0.7969042, 0.8524868, -0.391854
0.7947697, 0.8521999, -0.3885392
0.6995872, 0.8423443, -0.4282091
0.6971259, 0.8637674, -0.4307919
0.6704794, 0.8570818, -0.4428004
0.6479529, 0.8866737, -0.4617117
0.6273897, 0.9026221, -0.4917653
0.6603634, 0.9170477, -0.5019857
0.6603634, 0.9170477, -0.5019857
0.5937874, 1.128464, -0.5957239
0.5511104, 1.122355, -0.5564754
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3835441, 0.9837639, -0.5644111
0.3761139, 1.029756, -0.5716619
0.2980043, 1.082697, -0.6675583
0.310569, 1.121767, -0.7323353
0.310569, 1.121767, -0.7323353
0.3831792, 1.094467, -0.6642999
0.3831792, 1.094467, -0.6642999
0.3831792, 1.094467, -0.6642999
0.3831792, 1.094467, -0.6642999
0.3831792, 1.094467, -0.6642999
0.3831792, 1.094467, -0.6642999
0.3831792, 1.094467, -0.6642999
0.3831792, 1.094467, -0.6642999
0.3831792, 1.094467, -0.6642999
0.3831792, 1.094467, -0.6642999
0.3831792, 1.094467, -0.6642999
0.3831792, 1.094467, -0.6642999
0.3176874, 1.075939, -0.5448622
0.3418002, 1.0492, -0.5560473
0.3899707, 1.04153, -0.5998669
0.4701819, 1.016016, -0.6000936
0.5697148, 0.9509704, -0.438694
0.5762531, 0.8378618, -0.3908449
0.5762531, 0.8378618, -0.3908449
0.5810416, 0.8448789, -0.4041144
0.5774574, 0.8421044, -0.4019962
0.5787876, 0.8426458, -0.4016386
0.5784205, 0.8454838, -0.4085958
0.5775774, 0.8456371, -0.4046403
0.5761436, 0.8446865, -0.4047664
0.576892, 0.8436426, -0.4010983
0.5756123, 0.8453212, -0.4035161
0.5772542, 0.8467486, -0.4056444
0.5776467, 0.8480704, -0.4087497
0.5767305, 0.8493567, -0.4107728
0.5750793, 0.8496182, -0.4085579
0.5747427, 0.8483714, -0.4083052
0.5763903, 0.8453708, -0.408286
0.5756429, 0.8471377, -0.4085432
0.5794532, 0.8596969, -0.4074959
0.5646432, 0.8583336, -0.4056584
0.572285, 0.8409472, -0.4085138
0.5741435, 0.8413725, -0.4090818
